name,owner,url,stars,forks,watchers,created_at,updated_at,description,repo_age_days,merged_pull_requests,total_releases,days_since_last_update,primary_language,closed_issues_ratio,total_issues,closed_issues
GFPGAN,TencentARC,https://github.com/TencentARC/GFPGAN,37000,6176,518,2021-03-19T06:18:20Z,2025-08-21T22:51:34Z,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.,1616,14,8,0,Python,0.2685370741482966,499,134
aspnetcore,dotnet,https://github.com/dotnet/aspnetcore,36996,10428,1434,2014-03-11T06:09:42Z,2025-08-21T22:07:13Z,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux.",4181,17765,258,0,C#,0.9053292202957133,37604,34044
windows,dockur,https://github.com/dockur/windows,36992,2780,193,2024-01-14T13:09:40Z,2025-08-21T18:13:26Z,Windows inside a Docker container.,585,411,104,0,Shell,0.8836930455635491,834,737
interview_internal_reference,0voice,https://github.com/0voice/interview_internal_reference,36976,9454,1498,2019-06-10T06:54:19Z,2025-08-21T07:46:20Z,2023年最新总结，阿里，腾讯，百度，美团，头条等技术面试题目，以及答案，专家出题人分析汇总。,2264,35,0,0,Python,0.3877551020408163,49,19
insomnia,Kong,https://github.com/Kong/insomnia,36959,2114,250,2016-04-23T03:54:26Z,2025-08-21T20:12:15Z,"The open-source, cross-platform API client for GraphQL, REST, WebSockets, SSE and gRPC. With Cloud, Local and Git storage.",3407,3352,525,0,TypeScript,0.824516129032258,3875,3195
devdocs,freeCodeCamp,https://github.com/freeCodeCamp/devdocs,36939,2456,670,2013-10-24T18:16:07Z,2025-08-21T22:57:48Z,API Documentation Browser,4319,926,0,0,Ruby,0.8447154471544716,1230,1039
docs,inkonchain,https://github.com/inkonchain/docs,36929,418,60,2024-05-07T16:49:36Z,2025-08-21T05:27:23Z,Ink Documentation,471,393,0,0,MDX,0.3939393939393939,33,13
wtfjs,denysdovhan,https://github.com/denysdovhan/wtfjs,36909,2642,569,2017-07-14T15:42:12Z,2025-08-21T20:15:37Z,🤪 A list of funny and tricky JavaScript examples,2960,125,25,0,JavaScript,0.811965811965812,117,95
node,inkonchain,https://github.com/inkonchain/node,36892,601,93,2024-05-13T23:20:40Z,2025-08-21T05:27:03Z,How to run an Ink Node,464,35,6,0,Shell,0.5652173913043478,23,13
aider,Aider-AI,https://github.com/Aider-AI/aider,36851,3415,216,2023-05-09T18:57:49Z,2025-08-21T22:57:28Z,aider is AI pair programming in your terminal,835,263,93,0,Python,0.7294149512459371,3692,2693
taro,NervJS,https://github.com/NervJS/taro,36834,4861,686,2018-04-08T09:32:26Z,2025-08-21T14:09:31Z,开放式跨端跨框架解决方案，支持使用 React/Vue 等框架来开发微信/京东/百度/支付宝/字节跳动/ QQ 小程序/H5/React Native 等应用。  https://taro.zone/,2692,3392,200,0,TypeScript,0.8781693509807048,12542,11014
ink-kit,inkonchain,https://github.com/inkonchain/ink-kit,36798,410,60,2024-11-04T16:32:17Z,2025-08-21T05:27:15Z,"Onchain-focused SDK with ready-to-use templates, themes, and magical animated components ✨",290,90,0,0,TypeScript,0.75,4,3
siyuan,siyuan-note,https://github.com/siyuan-note/siyuan,36731,2275,159,2020-08-30T09:21:35Z,2025-08-21T21:16:39Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang.",1817,481,812,0,TypeScript,0.9721030042918455,14912,14496
faiss,facebookresearch,https://github.com/facebookresearch/faiss,36716,4009,489,2017-02-07T16:07:05Z,2025-08-21T22:59:46Z,A library for efficient similarity search and clustering of dense vectors.,3117,137,20,0,C++,0.9132385938668661,2674,2442
milvus,milvus-io,https://github.com/milvus-io/milvus,36710,3353,313,2019-09-16T06:43:43Z,2025-08-21T20:55:51Z,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search",2166,22784,129,0,Go,0.9582829073823592,14047,13461
deeplearningbook-chinese,exacity,https://github.com/exacity/deeplearningbook-chinese,36682,9168,2187,2016-12-07T11:46:51Z,2025-08-21T13:57:12Z,Deep Learning Book Chinese Translation,3179,16,7,0,TeX,0.6847290640394089,203,139
googletest,google,https://github.com/google/googletest,36658,10466,1235,2015-07-28T15:07:53Z,2025-08-21T23:00:46Z,GoogleTest - Google Testing and Mocking Framework,3677,813,11,0,C++,0.8519156263452432,2323,1979
interview,huihut,https://github.com/huihut/interview,36637,8092,853,2018-02-09T09:49:48Z,2025-08-21T22:06:09Z,"📚 C/C++ 技术面试基础知识总结，包括语言、程序库、数据结构、算法、系统、网络、链接装载库等知识及面试经验、招聘、内推等信息。This repository is a summary of the basic knowledge of recruiting job seekers and beginners in the direction of C/C++ technology, including language, program library, data structure, algorithm, system, network, link loading library, interview experience, recruitment, recommendation, etc.",2750,35,0,0,C++,0.9848484848484849,66,65
v,vlang,https://github.com/vlang/v,36636,2199,472,2019-02-08T02:57:06Z,2025-08-21T17:32:48Z,"Simple, fast, safe, compiled language for developing maintainable software. Compiles itself in <1s with zero library dependencies. Supports automatic C => V translation. https://vlang.io",2386,12266,274,0,V,0.8872716011148962,9687,8595
arthas,alibaba,https://github.com/alibaba/arthas,36630,7573,1124,2018-08-29T17:15:57Z,2025-08-21T09:31:55Z,Alibaba Java Diagnostic Tool Arthas/Alibaba Java诊断利器Arthas,2549,540,59,0,Java,0.8223495702005731,2094,1722
halo,halo-dev,https://github.com/halo-dev/halo,36614,10025,480,2018-03-21T12:56:52Z,2025-08-21T22:06:09Z,强大易用的开源建站工具。,2710,2615,226,0,Java,0.9305394767307247,4319,4019
JavaFamily,AobingJava,https://github.com/AobingJava/JavaFamily,36600,7803,1128,2019-11-12T04:26:18Z,2025-08-21T14:00:55Z,【Java面试+Java学习指南】 一份涵盖大部分Java程序员所需要掌握的核心知识。,2109,2,0,0,Unknown,0.9230769230769231,65,60
wtfpython,satwikkansal,https://github.com/satwikkansal/wtfpython,36575,2670,713,2017-08-28T20:22:19Z,2025-08-21T19:46:45Z,What the f*ck Python? 😱,2915,113,2,0,Python,0.7072072072072072,222,157
MockingBird,babysor,https://github.com/babysor/MockingBird,36563,5263,308,2021-08-07T03:53:39Z,2025-08-21T08:20:14Z,🚀AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time,1475,80,1,0,Python,0.46396396396396394,888,412
docling,docling-project,https://github.com/docling-project/docling,36473,2503,157,2024-07-09T07:50:26Z,2025-08-21T22:26:11Z,Get your documents ready for gen AI,408,515,116,0,Python,0.5621033544877606,1103,620
gym,openai,https://github.com/openai/gym,36407,8688,1056,2016-04-27T14:59:16Z,2025-08-21T15:12:44Z,A toolkit for developing and comparing reinforcement learning algorithms.,3403,998,19,0,Python,0.9390642002176278,1838,1726
cli,httpie,https://github.com/httpie/cli,36406,3755,89,2012-02-25T12:39:13Z,2025-08-21T15:48:22Z,"🥧 HTTPie CLI  — modern, user-friendly command-line HTTP client for the API era. JSON support, colors, sessions, downloads, plugins & more.",4926,406,47,0,Python,0.8004434589800443,902,722
ToolJet,ToolJet,https://github.com/ToolJet/ToolJet,36358,4720,190,2021-03-30T08:51:34Z,2025-08-21T11:21:32Z,"Low-code platform for building business applications. Connect to databases, cloud storages, GraphQL, API endpoints, Airtable, Google sheets, OpenAI, etc and build apps using drag and drop application builder. Built using JavaScript/TypeScript. 🚀",1605,6660,319,0,JavaScript,0.8730253949210158,5001,4366
bruno,usebruno,https://github.com/usebruno/bruno,36333,1806,98,2022-09-27T20:51:45Z,2025-08-21T20:21:47Z,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia),1059,1263,140,0,JavaScript,0.6050475254015077,3051,1846
chatbox,chatboxai,https://github.com/chatboxai/chatbox,36315,3493,199,2023-03-06T12:22:15Z,2025-08-21T20:35:23Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)",899,71,47,0,TypeScript,0.6379234491860977,2273,1450
HEU_KMS_Activator,zbezj,https://github.com/zbezj/HEU_KMS_Activator,36288,3551,417,2019-06-23T00:49:35Z,2025-08-21T22:39:21Z,,2251,0,48,0,Unknown,0.15384615384615385,182,28
google-research,google-research,https://github.com/google-research/google-research,36217,8165,755,2018-10-04T18:42:48Z,2025-08-21T18:23:54Z,Google Research,2513,29,0,0,Jupyter Notebook,0.2443019943019943,1404,343
Umi-OCR,hiroi-sora,https://github.com/hiroi-sora/Umi-OCR,36205,3589,185,2022-03-28T04:01:46Z,2025-08-21T16:43:34Z,"OCR software, free and offline. 开源、免费的离线OCR软件。支持截屏/批量导入图片，PDF文档识别，排除水印/页眉页脚，扫描/生成二维码。内置多国语言库。",1242,56,31,0,Python,0.6547314578005116,782,512
metasploit-framework,rapid7,https://github.com/rapid7/metasploit-framework,36200,14462,2054,2011-08-30T06:13:20Z,2025-08-21T19:51:03Z,Metasploit Framework,5105,11346,0,0,Ruby,0.9304140127388535,6280,5843
og-aws,open-guides,https://github.com/open-guides/og-aws,36200,3896,1206,2016-07-13T17:30:16Z,2025-08-21T04:08:07Z,📙 Amazon Web Services — a practical guide,3326,498,0,0,Shell,0.3832599118942731,227,87
nushell,nushell,https://github.com/nushell/nushell,36147,1914,196,2019-05-10T16:59:42Z,2025-08-21T22:01:21Z,A new type of shell,2295,7902,111,0,Rust,0.7774091388930779,6631,5155
manifesto,opentofu,https://github.com/opentofu/manifesto,36082,1066,64,2023-08-13T16:17:24Z,2025-08-21T22:41:44Z,The OpenTF Manifesto expresses concern over HashiCorp's switch of the Terraform license from open-source to the Business Source License (BSL) and calls for the tool's return to a truly open-source license.,739,765,0,0,HTML,0.5384615384615384,26,14
MediaCrawler,NanmiCoder,https://github.com/NanmiCoder/MediaCrawler,36054,8372,179,2023-06-09T12:14:34Z,2025-08-21T22:54:42Z,小红书笔记 | 评论爬虫、抖音视频 | 评论爬虫、快手视频 | 评论爬虫、B 站视频 ｜ 评论爬虫、微博帖子 ｜ 评论爬虫、百度贴吧帖子 ｜ 百度贴吧评论回复爬虫  | 知乎问答文章｜评论爬虫,804,101,0,0,Python,0.7983706720977597,491,392
date-fns,date-fns,https://github.com/date-fns/date-fns,36049,1841,210,2014-10-06T10:24:22Z,2025-08-21T14:26:56Z,⏳ Modern JavaScript date utility library ⌛️,3972,1068,122,0,TypeScript,0.684526790185278,1997,1367
shadowsocks-android,shadowsocks,https://github.com/shadowsocks/shadowsocks-android,36019,11548,1559,2012-12-16T13:40:29Z,2025-08-21T10:51:01Z,A shadowsocks client for Android,4631,256,185,0,Kotlin,0.9808383233532935,2505,2457
lerna,lerna,https://github.com/lerna/lerna,36007,2274,251,2015-12-04T09:36:55Z,2025-08-21T16:43:28Z,"Lerna is a fast, modern build system for managing and publishing multiple JavaScript/TypeScript packages from the same repository.",3548,997,244,0,TypeScript,0.8518518518518519,2673,2277
compose,docker,https://github.com/docker/compose,36002,5492,715,2013-12-09T11:40:58Z,2025-08-21T21:27:00Z,Define and run multi-container applications with Docker,4273,3541,263,0,Go,0.9903893543617546,8116,8038
crewAI,crewAIInc,https://github.com/crewAIInc/crewAI,35966,4831,316,2023-10-27T03:26:59Z,2025-08-21T22:19:20Z,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.",664,936,99,0,Python,0.9670255720053835,1486,1437
Langchain-Chatchat,chatchat-space,https://github.com/chatchat-space/Langchain-Chatchat,35934,5998,297,2023-03-31T12:12:45Z,2025-08-21T20:25:58Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain ",874,615,31,0,TypeScript,0.9744386048733875,4186,4079
DragGAN,XingangPan,https://github.com/XingangPan/DragGAN,35912,3438,977,2023-05-18T10:08:02Z,2025-08-21T13:13:02Z,Official Code for DragGAN (SIGGRAPH 2023),826,18,0,0,Python,0.24083769633507854,191,46
sheetjs,SheetJS,https://github.com/SheetJS/sheetjs,35872,7999,605,2012-12-03T19:25:52Z,2025-08-21T08:41:45Z,📗 SheetJS Spreadsheet Data Toolkit -- New home https://git.sheetjs.com/SheetJS/sheetjs,4644,106,0,0,Unknown,0.9501257334450964,2386,2267
955.WLB,formulahendry,https://github.com/formulahendry/955.WLB,35850,1763,725,2019-03-27T23:53:37Z,2025-08-21T15:27:52Z,955 不加班的公司名单 - 工作 955，work–life balance (工作与生活的平衡),2338,18,0,0,Unknown,0.311787072243346,263,82
codex,openai,https://github.com/openai/codex,35819,4110,253,2025-04-13T05:37:54Z,2025-08-21T23:03:36Z,Lightweight coding agent that runs in your terminal,130,915,84,0,Rust,0.6948257655755016,947,658
cobalt,imputnet,https://github.com/imputnet/cobalt,35767,2984,148,2022-07-08T18:12:55Z,2025-08-21T22:28:48Z,best way to save what you love,1140,243,0,0,Svelte,0.8264110756123536,939,776
hello-algorithm,geekxh,https://github.com/geekxh/hello-algorithm,35757,6471,650,2020-05-29T05:47:09Z,2025-08-21T02:48:56Z,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站,1910,26,0,0,Java,0.75,44,33
typeorm,typeorm,https://github.com/typeorm/typeorm,35685,6423,350,2016-02-29T07:41:14Z,2025-08-21T17:10:36Z,"ORM for TypeScript and JavaScript. Supports MySQL, PostgreSQL, MariaDB, SQLite, MS SQL Server, Oracle, SAP Hana, WebSQL databases. Works in NodeJS, Browser, Ionic, Cordova and Electron platforms.",3461,2176,38,0,TypeScript,0.7211046304011427,8401,6058
carbon,carbon-app,https://github.com/carbon-app/carbon,35633,1962,247,2017-06-16T02:50:28Z,2025-08-21T09:43:25Z,:black_heart: Create and share beautiful images of your source code,2988,668,215,0,JavaScript,0.9139941690962099,686,627
koa,koajs,https://github.com/koajs/koa,35602,3224,822,2013-07-20T18:53:45Z,2025-08-21T16:08:15Z,Expressive middleware for node.js using ES2017 async functions,4415,522,9,0,JavaScript,0.9827027027027027,925,909
HanLP,hankcs,https://github.com/hankcs/HanLP,35531,10745,1126,2014-10-09T06:36:16Z,2025-08-21T16:00:03Z,"Natural Language Processing for the next decade. Tokenization, Part-of-Speech Tagging, Named Entity Recognition, Syntactic & Semantic Dependency Parsing, Document Classification",3969,79,62,0,Python,0.9944016794961511,1429,1421
fullPage.js,alvarotrigo,https://github.com/alvarotrigo/fullPage.js,35462,7233,826,2013-09-20T11:58:29Z,2025-08-21T14:37:03Z,fullPage plugin by Alvaro Trigo. Create full screen pages fast and simple,4353,320,105,0,JavaScript,0.9680464778503994,4131,3999
puter,HeyPuter,https://github.com/HeyPuter/puter,35460,2715,190,2024-03-03T01:44:32Z,2025-08-21T23:06:42Z,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable.",536,590,8,0,JavaScript,0.7463976945244957,694,518
lottie-android,airbnb,https://github.com/airbnb/lottie-android,35452,5440,842,2016-10-06T22:42:42Z,2025-08-21T09:49:45Z,"Render After Effects animations natively on Android and iOS, Web, and React Native",3241,713,59,0,Java,0.9808773903262092,1778,1744
engineering-blogs,kilimchoi,https://github.com/kilimchoi/engineering-blogs,35408,1852,1059,2015-06-13T18:25:17Z,2025-08-21T22:27:36Z,A curated list of engineering blogs,3722,681,0,0,Ruby,0.7628865979381443,97,74
REKCARC-TSC-UHT,PKUanonym,https://github.com/PKUanonym/REKCARC-TSC-UHT,35404,7772,884,2019-04-05T03:31:23Z,2025-08-21T15:41:20Z,"清华大学计算机系课程攻略 Guidance for courses in Department of Computer Science and Technology, Tsinghua University",2330,171,0,0,HTML,0.9375,32,30
marked,markedjs,https://github.com/markedjs/marked,35380,3461,391,2011-07-24T13:15:51Z,2025-08-21T16:32:28Z,A markdown parser and compiler. Built for speed.,5142,1554,156,0,TypeScript,0.9925140361821585,1603,1591
desktop,zen-browser,https://github.com/zen-browser/desktop,35368,1019,74,2024-03-28T00:05:55Z,2025-08-21T22:03:54Z,Welcome to a calmer internet,511,479,115,0,C++,0.9447337962962963,6912,6530
mindsdb,mindsdb,https://github.com/mindsdb/mindsdb,35360,5706,428,2018-08-02T17:56:45Z,2025-08-21T19:59:47Z,AI Analytics Engine that can answer questions over large scale data. - The only MCP Server you'll ever need,2576,5368,311,0,Python,0.9869858238438299,4303,4247
awesome-react-native,jondot,https://github.com/jondot/awesome-react-native,35327,4020,1087,2015-03-26T19:58:06Z,2025-08-21T19:45:26Z,"Awesome React Native components, news, tools, and learning material!",3801,912,0,0,JavaScript,0.4794520547945205,73,35
nativefier,nativefier,https://github.com/nativefier/nativefier,35279,2239,449,2015-07-05T05:56:42Z,2025-08-21T17:41:21Z,Make any web page a desktop application,3700,261,99,0,TypeScript,0.793856103476152,1237,982
spacedrive,spacedriveapp,https://github.com/spacedriveapp/spacedrive,35262,1096,212,2021-09-27T05:09:04Z,2025-08-21T19:43:44Z,"Spacedrive is an open source cross-platform file explorer, powered by a virtual distributed filesystem written in Rust.",1424,1881,26,0,TypeScript,0.7652859960552268,507,388
vim-plug,junegunn,https://github.com/junegunn/vim-plug,35153,1951,373,2013-09-10T14:58:51Z,2025-08-21T17:32:34Z,:hibiscus: Minimalist Vim Plugin Manager,4363,177,8,0,Vim Script,0.9315332690453231,1037,966
sqlmap,sqlmapproject,https://github.com/sqlmapproject/sqlmap,35100,6005,1107,2012-06-26T09:52:15Z,2025-08-21T17:52:19Z,Automatic SQL injection and database takeover tool,4804,173,10,0,Python,0.9912034437581883,5343,5296
pytorch-image-models,huggingface,https://github.com/huggingface/pytorch-image-models,35085,4996,319,2019-02-02T05:51:12Z,2025-08-21T21:57:47Z,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT), MobileNetV4, MobileNet-V3 & V2, RegNet, DPN, CSPNet, Swin Transformer, MaxViT, CoAtNet, ConvNeXt, and more",2392,479,69,0,Python,0.9488977955911824,998,947
